	ID	Chromosome	Start	End	MidPoint	Subject1.Original	Subject1.Smoothed	Subject1.Status	Another.Original	Another.Smoothed	Another.Status	TheThird.Original	TheThird.Smoothed	TheThird.Status	Afourth.Original	Afourth.Smoothed	Afourth.Status	Fifth.Original	Fifth.Smoothed	Fifth.Status
177	Hs.19718	1	29383643	29473928	29428785.5	0.1275	0.1755	1	0.129	0	0	0.1	0.0575	1	0.243	0.105	0	0.358	0.188	1
178	Hs.150366	1	30853216	30860870	30857043	0.0145	0.1755	1	0.159	0	0	0.097	0.0575	1	0.268	0.105	0	-0.061	0.188	1
179	Hs.436200	1	30874408	30899760	30887084	0.0195	0.1755	1	-0.047	0	0	-0.036	0.0575	1	-0.048	0.105	0	0.313	0.188	1
180	Hs.158287	1	31011406	31020682	31016044	0.1215	0.1755	1	0.155	0	0	-0.086	0.0575	1	-0.216	0.105	0	-0.101	0.188	1
181	Hs.153834	1	31073445	31207635	31140540	0.2895	0.1755	1	-0.217	0	0	0.593	0.0575	1	0.298	0.105	0	-0.182	0.188	1
182	Hs.379357	1	31401613	31424312	31412962.5	0.3015	0.1755	1	0.434	0	0	0.625	0.0575	1	-0.06	0.105	0	0.167	0.188	1
183	Hs.443695	1	31555752	31576617	31566184.5	0.4335	0.1755	1	0.441	0	0	1.03	0.0575	1	0.19	0.105	0	0.432	0.188	1
184	Hs.388226	1	31752379	31762307	31757343	0.2645	0.1755	1	-0.02	0	0	0.374	0.0575	1	0.361	0.105	0	0.693	0.188	1
185	Hs.26208	1	31786940	31838742	31812841	0.1615	0.1755	1	0.1815	0	0	0.154	0.0575	1	0.145	0.105	0	0.0725	0.188	1
186	Hs.200586	1	31861811	31899056	31880433.5	0.2135	0.1755	1	0.314	0	0	-0.089	0.0575	1	0.244	0.105	0	0.159	0.188	1
187	Hs.119537	1	32148619	32178571	32163595	-0.1275	0.1755	1	0.029	0	0	-0.092	0.0575	1	-0.225	0.105	0	-0.072	0.188	1
188	Hs.25544	1	32206724	32237557	32222140.5	-0.2785	0.1755	1	0.05	0	0	-0.04	0.0575	1	-0.091	0.105	0	0.139	0.188	1
189	Hs.372741	1	32242749	32307886	32275317.5	0.0065	0.1755	1	-0.04	0	0	-0.631	0.0575	1	0.335	0.105	0	0.133	0.188	1
190	Hs.121150	1	32314758	32332979	32323868.5	0.1535	0.1755	1	0.15	0	0	0.018	0.0575	1	0.1455	0.105	0	0.2805	0.188	1
191	Hs.272299	1	32348643	32355890	32352266.5	0.0705	0.1755	1	0.0875	0	0	-0.128	0.0575	1	0.1625	0.105	0	-0.0325	0.188	1
192	Hs.1765	1	32385985	32420829	32403407	0.1175	0.1755	1	0	0	0	0.047	0.0575	1	0.106	0.105	0	0.164	0.188	1
193	Hs.88556	1	32426804	32468320	32447562	-0.2425	0.1755	1	-0.29	0	0	-0.16	0.0575	1	0.09	0.105	0	-0.145	0.188	1
194	Hs.191395	1	32483887	32485357	32484622	0.3495	0.1755	1	-0.286	0	0	-0.576	0.0575	1	-0.403	0.105	0	-0.31	0.188	1
195	Hs.353454	1	32499864	32528835	32514349.5	0.0255	0.1755	1	0.082	0	0	0.252	0.0575	1	0.119	0.105	0	0.372	0.188	1
196	Hs.470672	1	32514624	32515315	32514969.5	0.1095	0.1755	1	-0.044	0	0	0.158	0.0575	1	0.104	0.105	0	-0.522	0.188	1
197	Hs.348415	1	32818054	32820903	32819478.5	-0.0055	0.1755	1	0.213	0	0	-0.221	0.0575	1	-0.247	0.105	0	-0.127	0.188	1
198	Hs.322735	1	32909933	32952847	32931390	-0.0765	0.1755	1	-0.343	0	0	-0.081	0.0575	1	-0.191	0.105	0	-0.291	0.188	1
199	Hs.369253	1	32952248	32993569	32972908.5	-0.029	0.1755	1	0.0125	0	0	0.3505	0.0575	1	-0.065	0.105	0	0.1575	0.188	1
200	Hs.15463	1	32996969	33005440	33001204.5	0.1715	0.1755	1	-0.141	0	0	-0.49	0.0575	1	-0.097	0.105	0	-0.501	0.188	1
201	Hs.288654	1	33023570	33029340	33026455	0.2255	0.1755	1	-0.039	0	0	0.414	0.0575	1	0.012	0.105	0	0.17	0.188	1
202	Hs.128366	1	33071149	33099507	33085328	0.2195	0.1755	1	0.362	0	0	0.408	0.0575	1	0.021	0.105	0	-0.124	0.188	1
203	Hs.294008	1	33144117	33171564	33157840.5	0.2095	0.1755	1	-0.204	0	0	0.368	0.0575	1	0.057	0.105	0	0.511	0.188	1
204	Hs.404997	1	33297613	33300992	33299302.5	-0.1935	0.1755	1	-0.119	0	0	-0.268	0.0575	1	-0.29	0.105	0	0.165	0.188	1
205	Hs.165263	1	33458319	33510287	33484303	-0.0905	0.1755	1	-0.335	0	0	-0.405	0.0575	1	-0.305	0.105	0	-0.573	0.188	1
206	Hs.198249	1	34889740	34893206	34891473	0.4845	0.1755	1	0.179	0	0	0.303	0.0575	1	0.146	0.105	0	0.098	0.188	1
207	Hs.415770	1	34917724	34922827	34920275.5	0.3465	0.1755	1	-0.058	0	0	0.158	0.0575	1	0.166	0.105	0	0.327	0.188	1
208	Hs.125825	1	34985387	34986249	34985818	0.4365	0.1755	1	0.222	0	0	0.578	0.0575	1	-0.066	0.105	0	0.197	0.188	1
209	Hs.27160	1	34989747	34993763	34991755	0.6565	0.1755	1	0.368	0	0	0.214	0.0575	1	0.235	0.105	0	0.056	0.188	1
210	Hs.180610	1	35311074	35314313	35312693.5	-0.3795	0.1755	1	-0.096	0	0	-0.767	0.0575	1	0.06	0.105	0	0.082	0.188	1
211	Hs.150390	1	35403660	35556638	35480149	0.0275	0.1755	1	0.175	0	0	-0.018	0.0575	1	0.049	0.105	0	0.868	0.188	1
212	Hs.456507	1	35573235	35692097	35632666	0.2175	0.1755	1	-0.115	0	0	0.662	0.0575	1	0.208	0.105	0	0.195	0.188	1
213	Hs.432607	1	35737835	35771127	35754481	0.0045	0.1755	1	-0.171	0	0	0.241	0.0575	1	-0.001	0.105	0	-0.566	0.188	1
214	Hs.112023	1	35848569	35853883	35851226	-0.0295	0.1755	1	0.153	0	0	1.692	0.0575	1	0.198	0.105	0	0.732	0.188	1
215	Hs.309452	1	36017902	36058992	36038447	-0.196	0.1755	1	-0.042	0	0	-0.3435	0.0575	1	-0.1175	0.105	0	0.2635	0.188	1
216	Hs.189829	1	36065864	36191156	36128510	-0.0095	0.1755	1	-0.126	0	0	-0.3285	0.0575	1	0.221	0.105	0	0.168	0.188	1
217	Hs.291564	1	36206458	36206731	36206594.5	-0.0015	0.1755	1	-0.033	0	0	-0.436	0.0575	1	0.151	0.105	0	0.062	0.188	1
218	Hs.353001	1	36229938	36234943	36232440.5	0.2395	0.1755	1	0.167	0	0	0.426	0.0575	1	0.1	0.105	0	0.349	0.188	1
219	Hs.356096	1	36290658	36315541	36303099.5	-0.248	0.1755	1	0.1515	0	0	0.055	0.0575	1	-0.239	0.105	0	-0.5135	0.188	1
220	Hs.250113	1	36359138	36439250	36399194	-0.1495	0.1755	1	-0.039	0	0	-0.302	0.0575	1	-0.0385	0.105	0	-0.0695	0.188	1
221	Hs.526404	1	36441810	36459577	36450693.5	0.3755	0.1755	1	0.223	0	0	-0.052	0.0575	1	0.522	0.105	0	0.192	0.188	1
222	Hs.3496	1	36528752	36530017	36529384.5	0.4205	0.1755	1	-0.129	0	0	1.91	0.0575	1	0.102	0.105	0	0.783	0.188	1
223	Hs.381027	1	36600736	36617602	36609169	0.3825	0.1755	1	0.058	0	0	0.499	0.0575	1	0.124	0.105	0	0.371	0.188	1
224	Hs.128848	1	36930225	36930998	36930611.5	0.1915	0.1755	1	0.192	0	0	0.683	0.0575	1	0.537	0.105	0	0.448	0.188	1
225	Hs.288300	1	37609275	37619069	37614172	0.0605	0.1755	1	0.067	0	0	1.368	0.0575	1	0.27	0.105	0	0.204	0.188	1
226	Hs.65857	1	37624459	37625155	37624807	-0.1445	0.1755	1	-0.114	0	0	0.034	0.0575	1	-0.176	0.105	0	0.042	0.188	1
227	Hs.17118	1	37627268	37649457	37638362.5	-0.114	0.1755	1	-0.042	0	0	-0.241	0.0575	1	0.0485	0.105	0	0.2175	0.188	1
228	Hs.99601	1	37671234	37688996	37680115	0.0525	0.1755	1	0.169	0	0	-0.265	0.0575	1	0.561	0.105	0	-0.569	0.188	1
229	Hs.406050	1	37695231	37701550	37698390.5	0.263	0.1755	1	0.2715	0	0	0.099	0.0575	1	0.095	0.105	0	0.1465	0.188	1
230	Hs.75528	1	37701510	37705587	37703548.5	-0.0225	0.1755	1	-0.177	0	0	-0.219	0.0575	1	0.129	0.105	0	-0.046	0.188	1
231	Hs.48855	1	37827269	37844476	37835872.5	-0.1185	0.1755	1	-0.158	0	0	0.057	0.0575	1	0.053	0.105	0	0.333	0.188	1
232	Hs.301564	1	37937709	37940370	37939039.5	-0.0475	0.1755	1	-0.293	0	0	0.194	0.0575	1	0.028	0.105	0	-0.222	0.188	1
233	Hs.406066	1	37944341	37948085	37946213	0.0195	0.1755	1	-0.124	0	0	-0.268	0.0575	1	-0.185	0.105	0	0.334	0.188	1
234	Hs.182577	1	37994528	37996495	37995511.5	0.4475	0.1755	1	-0.16	0	0	0.003	0.0575	1	-0.021	0.105	0	-0.469	0.188	1
235	Hs.77897	1	38092291	38125686	38108988.5	-0.0065	0.1755	1	0.009	0	0	0.022	0.0575	1	0.224	0.105	0	-0.045	0.188	1
236	Hs.57687	1	38131534	38140270	38135902	0.3665	0.1755	1	0.199	0	0	0.287	0.0575	1	0.359	0.105	0	0.328	0.188	1
237	Hs.143495	1	38996882	38997473	38997177.5	-0.2315	0.1755	1	-0.236	0	0	-0.535	0.0575	1	0.04	0.105	0	-0.221	0.188	1
238	Hs.78221	1	39006604	39009094	39007849	-0.0865	0.1755	1	-0.07	0	0	0.375	0.0575	1	0.1835	0.105	0	0.1585	0.188	1
239	Hs.133999	1	39021071	39061491	39041281	0.1835	0.1755	1	0.189	0	0	0.224	0.0575	1	0.243	0.105	0	0.259	0.188	1
240	Hs.409829	1	39163486	39169380	39166433	0.4265	0.1755	1	0.115	0	0	1.281	0.0575	1	0.107	0.105	0	-0.468	0.188	1
241	Hs.372463	1	39465902	39621882	39543892	0.1125	0.1755	1	0.087	0	0	1.16669519541722	0.0575	1	-0.257	0.105	0	0.322	0.188	1
242	Hs.472491	1	39650503	39654900	39652701.5	0.0725	0.1755	1	0.225	0	0	-0.07	0.0575	1	0.064	0.105	0	0.127	0.188	1
243	Hs.232058	1	39657045	39694442	39675743.5	0.2265	0.1755	1	-0.419	0	0	0.061	0.0575	1	0.376	0.105	0	0.3	0.188	1
244	Hs.169900	1	39695584	39699291	39697437.5	-0.3975	0.1755	1	-0.234	0	0	0.052	0.0575	1	0.015	0.105	0	-0.215	0.188	1
245	Hs.23823	1	39758917	39774411	39766664	0.1455	0.1755	1	0.318	0	0	1.00369519541722	0.0575	1	0.089	0.105	0	1.129	0.188	1
246	Hs.272891	1	39813739	39826182	39819960.5	0.3875	0.1755	1	-0.207	0	0	0.074	0.0575	1	0.341	0.105	0	0.562	0.188	1
247	Hs.356554	1	39975820	40018270	39997045	0.2085	0.1755	1	0.128	0	0	-0.285	0.0575	1	0.245	0.105	0	0.325	0.188	1
248	Hs.3873	1	40207476	40232015	40219745.5	0.5935	0.1755	1	-0.121	0	0	-0.009	0.0575	1	-0.161	0.105	0	0.46	0.188	1
249	Hs.13321	1	40296153	40375684	40335918.5	-0.021	0.1755	1	-0.131	0	0	0.5245	0.0575	1	0.044	0.105	0	-0.0455	0.188	1
250	Hs.25846	1	40392871	40428944	40410907.5	0.0715	0.1755	1	-0.1505	0	0	0.238	0.0575	1	0.3035	0.105	0	0.3315	0.188	1
251	Hs.418012	1	40435287	40452153	40443720	0.0415	0.1755	1	0.102	0	0	1.655	0.0575	1	0.361	0.105	0	0.651	0.188	1
252	Hs.7750	1	40508820	40558087	40533453.5	0.1215	0.1755	1	-0.151	0	0	-0.243	0.0575	1	0.074	0.105	0	-0.339	0.188	1
253	Hs.138294	1	40599083	40601529	40600306	-0.1495	0.1755	1	-0.186	0	0	0.097	0.0575	1	0.08	0.105	0	-0.282	0.188	1
254	Hs.434924	1	40768094	40768642	40768368	0.0105	0.1755	1	0.044	0	0	0.154	0.0575	1	0.2475	0.105	0	0.2595	0.188	1
255	Hs.251871	1	41114456	41147328	41130892	-0.0635	0.1755	1	-0.108	0	0	-0.263	0.0575	1	0.263	0.105	0	-0.122	0.188	1
256	Hs.1407	1	41613538	41619390	41616464	-0.0915	0.1755	1	0.073	0	0	0.174	0.0575	1	0.276	0.105	0	-0.139	0.188	1
257	Hs.403972	1	41641354	41642367	41641860.5	0.3025	0.1755	1	0.602	0	0	0.041	0.0575	1	-0.053	0.105	0	0.09	0.188	1
258	Hs.26023	1	42311312	42469729	42390520.5	-0.1135	0.1755	1	-0.018	0	0	-0.289	0.0575	1	0.127	0.105	0	0.296	0.188	1
259	Hs.244220	1	42598117	42788950	42693533.5	0.7345	0.1755	1	-0.186	0	0	0.937695195417215	0.0575	1	0.509	0.105	0	0.319	0.188	1
260	Hs.302418	1	42778387	42778827	42778607	-0.2275	0.1755	1	-0.149	0	0	-0.324	0.0575	1	-0.202	0.105	0	-0.416	0.188	1
261	Hs.512451	1	42817205	42831503	42824354	-0.0275	0.1755	1	-0.58	0	0	-0.005	0.0575	1	-0.291	0.105	0	-0.338	0.188	1
262	Hs.437656	1	42894749	42901796	42898272.5	0.0805	0.1755	1	0.069	0	0	0.301	0.0575	1	0.302	0.105	0	1.007	0.188	1
263	Hs.148845	1	42902060	42910270	42906165	0.2245	0.1755	1	0.018	0	0	0.5	0.0575	1	0.592	0.105	0	0.131	0.188	1
264	Hs.169902	1	43060611	43093594	43077102.5	0.2155	0.1755	1	-0.2025	0	0	0.3455	0.0575	1	0.398	0.105	0	0.462	0.188	1
265	Hs.346868	1	43299068	43299365	43299216.5	0.4535	0.1755	1	-0.015	0	0	-0.117	0.0575	1	0.095	0.105	0	0.14	0.188	1
266	Hs.104476	1	43406947	43407836	43407391.5	0.3255	0.1755	1	0.406	0	0	1.229	0.0575	1	0.386	0.105	0	0.113	0.188	1
267	Hs.78824	1	43435756	43457872	43446814	0.0785	0.1755	1	0.063	0	0	0.189	0.0575	1	0.149	0.105	0	0.162	0.188	1
268	Hs.82906	1	43472567	43489228	43480897.5	-0.2395	0.1755	1	-0.185	0	0	-0.274	0.0575	1	-0.186	0.105	0	-0.178	0.188	1
269	Hs.25597	1	43498164	43502792	43500478	0.2465	0.1755	1	0.07	0	0	1.739	0.0575	1	0.494	0.105	0	0.553	0.188	1
270	Hs.75216	1	43665639	43758430	43712034.5	0.1045	0.1755	1	0.105	0	0	-0.143	0.0575	1	0.257	0.105	0	-0.228	0.188	1
271	Hs.155983	1	43784930	43840231	43812580.5	-0.0255	0.1755	1	-0.41	0	0	-0.147	0.0575	1	-0.395	0.105	0	0.409	0.188	1
272	Hs.48793	1	43842310	44065924	43954117	-0.0965	0.1755	1	-0.393	0	0	1.309	0.0575	1	0.091	0.105	0	-0.275	0.188	1
273	Hs.158497	1	44081703	44102786	44092244.5	0.2825	0.1755	1	0.394	0	0	0.504	0.0575	1	0.447	0.105	0	0.157	0.188	1
274	Hs.7476	1	44109735	44113060	44111397.5	0.1475	0.1755	1	-0.023	0	0	0.201	0.0575	1	0.193	0.105	0	0.153	0.188	1
275	Hs.36567	1	44126123	44131289	44128706	0.0675	0.1755	1	0.328	0	0	0.281	0.0575	1	-0.056	0.105	0	0.783	0.188	1
276	Hs.12249	1	44307510	44308000	44307755	-0.4445	0.1755	1	-0.201	0	0	-0.185	0.0575	1	-0.251	0.105	0	-0.419	0.188	1
277	Hs.8008	1	44349597	44355437	44352517	0.3795	0.1755	1	0.172	0	0	-0.217	0.0575	1	0.091	0.105	0	0.104	0.188	1
278	Hs.368557	1	44378172	44379038	44378605	0.4725	0.1755	1	0.376	0	0	-0.073	0.0575	1	-0.055	0.105	0	0.609	0.188	1
279	Hs.22157	1	44788015	44809207	44798611	0.4335	0.1755	1	0.139	0	0	-0.025	0.0575	1	0.347	0.105	0	0.064	0.188	1
280	Hs.512675	1	44910797	44913446	44912121.5	-0.0255	0.1755	1	-0.033	0	0	-0.451	0.0575	1	0.246	0.105	0	-0.037	0.188	1
281	Hs.153640	1	44934989	44940673	44937831	0.388	0.1755	1	-0.0805	0	0	0.4335	0.0575	1	0.153	0.105	0	0.064	0.188	1
282	Hs.421430	1	44943360	44949322	44946341	0.2735	0.1755	1	0.085	0	0	1.299	0.0575	1	0.293	0.105	0	-0.024	0.188	1
283	Hs.26058	1	45137309	45146076	45141692.5	0.3425	0.1755	1	0.147	0	0	0.214	0.0575	1	0.011	0.105	0	0.872	0.188	1
284	Hs.78601	1	45147016	45150340	45148678	0.2195	0.1755	1	-0.059	0	0	1.024	0.0575	1	0.191	0.105	0	-0.3	0.188	1
285	Hs.167405	1	45343005	45343482	45343243.5	-0.2695	0.1755	1	0.029	0	0	0.221	0.0575	1	-0.115	0.105	0	-0.143	0.188	1
286	Hs.271353	1	45464006	45475153	45469579.5	0.2405	0.1755	1	-0.066	0	0	0.489	0.0575	1	0.256	0.105	0	0.128	0.188	1
287	Hs.8980	1	45478648	45625926	45552287	0.2085	0.1755	1	0.163	0	0	0.223	0.0575	1	0.595	0.105	0	0.451	0.188	1
288	Hs.13024	1	45634948	45645820	45640384	0.2845	0.1755	1	0.111	0	0	0.379	0.0575	1	0.439	0.105	0	0.203	0.188	1
289	Hs.446206	1	45718809	45753660	45736234.5	0.2025	0.1755	1	0.155	0	0	-0.323	0.0575	1	0.188	0.105	0	-0.145	0.188	1
290	Hs.18912	1	45754808	45758802	45756805	0.5855	0.1755	1	-0.088	0	0	0.374	0.0575	1	0.067	0.105	0	0.068	0.188	1
291	Hs.169854	1	45762072	45795904	45778988	0.4275	0.1755	1	0.011	0	0	1.336	0.0575	1	0.469	0.105	0	0.229	0.188	1
292	Hs.184456	1	45821978	45829203	45825590.5	0.2565	0.1755	1	0.033	0	0	-0.659	0.0575	1	0.103	0.105	0	-0.182	0.188	1
293	Hs.101474	1	45981330	46213814	46097572	0.2825	0.1755	1	-0.026	0	0	0.49	0.0575	1	0.344	0.105	0	0.339	0.188	1
294	Hs.372548	1	46217831	46310334	46264082.5	0.4885	0.1755	1	0.092	0	0	0.097	0.0575	1	0.203	0.105	0	0.209	0.188	1
295	Hs.38972	1	46363350	46363650	46363500	0.3475	0.1755	1	-0.002	0	0	0.126	0.0575	1	0.244	0.105	0	0.634	0.188	1
296	Hs.66718	1	46425436	46456165	46440800.5	-0.1305	0.1755	1	0.208	0	0	-0.265	0.0575	1	0.172	0.105	0	0.177	0.188	1
297	Hs.144941	1	46456095	46477316	46466705.5	0.1565	0.1755	1	-0.028	0	0	0.05	0.0575	1	0.077	0.105	0	0.144	0.188	1
298	Hs.439794	1	46518409	46542710	46530559.5	0.2865	0.1755	1	-0.33	0	0	0.475	0.0575	1	0.539	0.105	0	0.021	0.188	1
299	Hs.79516	1	46751425	46771898	46761661.5	0.2145	0.1755	1	-0.054	0	0	0.046	0.0575	1	0.348	0.105	0	0.295	0.188	1
300	Hs.10964	1	46812734	46846050	46829392	-0.2115	0.1755	1	-0.219	0	0	-0.267	0.0575	1	-0.242	0.105	0	-0.292	0.188	1
301	Hs.269902	1	46852852	46896756	46874804	0.208	0.1755	1	-0.1845	0	0	0.034	0.0575	1	0.01	0.105	0	0.212	0.188	1
302	Hs.436317	1	46976761	46997105	46986933	0.2935	0.1755	1	-0.288	0	0	0.441	0.0575	1	0.33	0.105	0	0.057	0.188	1
303	Hs.162951	1	47038965	47039122	47039043.5	-0.1995	0.042	0	0.732	0	0	0.878	0.0575	1	0.303	0.105	0	-0.005	0.188	1
304	Hs.176588	1	47245066	47296010	47270538	-0.1465	0.042	0	0.175	0	0	0.176	0.0575	1	0.508	0.105	0	-0.18	0.188	1
305	Hs.73828	1	47393983	47407463	47400723	-0.1875	0.042	0	0.073	0	0	-0.229	0.0575	1	-0.019	0.105	0	-0.356	0.188	1
306	Hs.323032	1	47427868	47491839	47459853.5	0.1635	0.042	0	-0.11	0	0	-0.02	0.0575	1	0.273	0.105	0	0.692	0.188	1
307	Hs.11463	1	47511614	47556527	47534070.5	-0.2985	0.042	0	-0.48	0	0	0.136	0.0575	1	0.357	0.105	0	-0.135	0.188	1
308	Hs.75236	1	50286653	50381478	50334065.5	0.3245	0.042	0	-0.038	0	0	0.061	0.0575	1	0.134	0.105	0	-0.143	0.188	1
309	Hs.12899	1	50618955	51137957	50878456	0.149	0.042	0	-0.162	0	0	0.0195	0.0575	1	-0.017	0.105	0	0.2375	0.188	1
310	Hs.4854	1	51138437	51152326	51145381.5	0.2265	0.042	0	-0.273	0	0	-0.17	0.0575	1	0.102	0.105	0	0.313	0.188	1
311	Hs.79095	1	51532919	51697016	51614967.5	-0.0165	0.042	0	-0.291	0	0	-0.284	0.0575	1	-0.159	0.105	0	-0.05	0.188	1
312	Hs.21938	1	51937316	51966145	51951730.5	-0.3125	0.042	0	-0.228	0	0	1.325	0.0575	1	-0.08	0.105	0	-0.055	0.188	1
313	Hs.429839	1	52234042	52266112	52250077	-0.1565	0.042	0	-0.325	0	0	-0.487	0.0575	1	0.006	0.105	0	-0.207	0.188	1
314	Hs.162051	1	52394072	52524327	52459199.5	0.2005	0.042	0	0.164	0	0	0.532	0.0575	1	0.013	0.105	0	0.083	0.188	1
315	Hs.318773	1	52528287	52538725	52533506	0.0845	0.042	0	0.045	0	0	-0.334	0.0575	1	0.033	0.105	0	0.058	0.188	1
316	Hs.5301	1	52582256	52595871	52589063.5	-0.0095	0.042	0	-0.425	0	0	0.086	0.0575	1	0.274	0.105	0	0.304	0.188	1
317	Hs.436881	1	52618144	52618726	52618435	-0.0825	0.042	0	-0.003	0	0	0.245	0.0575	1	0.213	0.105	0	0.437	0.188	1
318	Hs.75760	1	53192666	53229303	53210984.5	-0.0125	0.042	0	-0.083	0	0	0.904	0.0575	1	0.016	0.105	0	0.023	0.188	1
319	Hs.146861	1	53391829	53397613	53394721	0.0335	0.042	0	0.209	0	0	-0.063	0.0575	1	0.05	0.105	0	0.125	0.188	1
320	Hs.421576	1	53404688	53416303	53410495.5	0.9085	0.042	0	0.265	0	0	0.4	0.0575	1	0.375	0.105	0	0.714	0.188	1
321	Hs.435982	1	53943153	54016129	53979641	-0.4015	0.042	0	0.058	0	0	-0.334	0.0575	1	-0.547	0.105	0	-0.313	-0.053	0
322	Hs.11923	1	54029426	54067474	54048450	-0.4575	0.042	0	-0.038	0	0	0.03	0.0575	1	0.107	0.105	0	0.104	-0.053	0
323	Hs.439171	1	54105157	54107669	54106413	-0.3155	0.042	0	-0.0455	0	0	0.0465	0.0575	1	-0.064	0.105	0	-0.1285	-0.053	0
324	Hs.40094	1	54123770	54145857	54134813.5	0.0705	0.042	0	0.1	0	0	-0.056	0.0575	1	0.276	0.105	0	0.087	-0.053	0
325	Hs.118947	1	54204376	54206193	54205284.5	-0.0165	0.042	0	0.004	0	0	0.03	0.0575	1	0.071	0.105	0	-0.221	-0.053	0
326	Hs.435673	1	54347344	54347865	54347604.5	0.0385	0.042	0	-0.2845	0	0	0.0985	0.0575	1	0.0405	0.105	0	0.252	-0.053	0
327	Hs.4209	1	54377882	54382879	54380380.5	-0.2345	0.042	0	0	0	0	-0.067	0.0575	1	-0.052	0.105	0	0.276	-0.053	0
328	Hs.288801	1	54413827	54416579	54415203	0.1855	0.042	0	0.04	0	0	0.0565	0.0575	1	-0.025	0.105	0	0.213	-0.053	0
329	Hs.322914	1	54777958	54778380	54778169	0.3325	0.042	0	0.071	0	0	0.908695195417215	0.0575	1	0.096	0.105	0	-0.078	-0.053	0
330	Hs.380169	1	54934591	54942208	54938399.5	0.2695	0.042	0	-0.022	0	0	-0.052	0.0575	1	0.323	0.105	0	0.109	-0.053	0
331	Hs.75616	1	55027326	55064875	55046100.5	0.0605	0.042	0	0.732	0	0	-0.034	0.0575	1	-0.564	0.105	0	-0.749	-0.053	0
332	Hs.18844	1	55228627	55242544	55235585.5	0.0765	0.042	0	-0.063	0	0	0.423	0.0575	1	0.439	0.105	0	0.286	-0.053	0
333	Hs.7243	1	55244052	55287927	55265989.5	0.4305	0.042	0	-0.201666666666667	0	0	-0.180333333333333	0.0575	1	-0.0183333333333333	0.105	0	0.0296666666666667	-0.053	0
334	Hs.432840	1	56672453	56757278	56714865.5	0.0395	0.042	0	-0.135	0	0	0.565333333333333	0.0575	1	0.223333333333333	0.105	0	0.298333333333333	-0.053	0
335	Hs.437655	1	56896497	56997065	56946781	-0.1325	0.042	0	-0.351	0	0	-0.227	0.0575	1	-0.275	0.105	0	-0.212	-0.053	0
336	Hs.93210	1	57032499	57095915	57064207	0.0045	0.042	0	-0.038	0	0	-0.252	0.0575	1	-0.018	0.105	0	-0.153	-0.053	0
337	Hs.282981	1	57136042	57136409	57136225.5	0.0965	0.042	0	0.017	0	0	-0.62	0.0575	1	-0.633	0.105	0	0.118	-0.053	0
338	Hs.4204	1	57172472	57174542	57173507	-0.0535	0.042	0	-0.319	0	0	-0.127	0.0575	1	-0.032	0.105	0	-0.753	-0.053	0
339	Hs.8108	1	58645693	58714436	58680064.5	-0.4405	0.042	0	-0.347	0	0	-0.257	0.0575	1	0.023	0.105	0	-0.439	-0.053	0
340	Hs.23582	1	58752663	58755466	58754064.5	0.2085	0.042	0	0.077	0	0	0.153	0.0575	1	0.219	0.105	0	0.024	-0.053	0
341	Hs.437866	1	58832432	58867355	58849893.5	-0.2565	0.042	0	0.073	0	0	-0.533	0.0575	1	0.197	0.105	0	-0.249	-0.053	0
342	Hs.78465	1	58958483	58961806	58960144.5	-0.1735	0.042	0	-0.2	0	0	0.408	0.0575	1	0.202	0.105	0	0.47	-0.053	0
343	Hs.273333	1	59474704	59877087	59675895.5	0.3075	0.042	0	-0.025	0	0	1.226	0.0575	1	0.41	0.105	0	0.173	-0.053	0
344	Hs.378836	1	59992553	60050689	60021621	-0.1755	0.042	0	-0.294	0	0	-0.103	0.0575	1	0.349	0.105	0	-0.264	-0.053	0
345	Hs.152096	1	60071008	60090931	60080969.5	0.2775	0.042	0	-0.087	0	0	0.011	0.0575	1	0.234	0.105	0	-0.351	-0.053	0
346	Hs.43097	1	61047219	61048035	61047627	-0.0395	0.042	0	0.356	0	0	0.058	0.0575	1	-0.088	0.105	0	-0.277	-0.053	0
347	Hs.210013	1	61430894	61432846	61431870	0.0635	0.042	0	-0.421	0	0	0.099	0.0575	1	-0.076	0.105	0	-0.313	-0.053	0
348	Hs.173933	1	61529443	61534000	61531721.5	0.359166666666667	0.042	0	0.085333333333333	0	0	0.459333333333333	0.0575	1	0.403666666666667	0.105	0	0.148	-0.053	0
349	Hs.226776	1	61875201	61877538	61876369.5	0.0985	0.042	0	-0.134	0	0	-0.108	0.0575	1	-0.029	0.105	0	0.186	-0.053	0
350	Hs.436450	1	61920169	62326084	62123126.5	-0.0545	0.042	0	-0.012	0	0	-0.154	0.0575	1	-0.154	0.105	0	0.043	-0.053	0
351	Hs.406156	1	62632704	62764247	62698475.5	0.151	0.042	0	0.3845	0	0	0.051	0.0575	1	-0.0025	0.105	0	-0.1715	-0.053	0
352	Hs.209153	1	62775207	62783201	62779204	-0.3815	0.042	0	-0.066	0	0	-0.145	0.0575	1	0.0525	0.105	0	0.0965	-0.053	0
353	Hs.80042	1	63545318	63614899	63580108.5	0.2545	0.042	0	0.139	0	0	-0.28	0.0575	1	0.543	0.105	0	0.455	-0.053	0
354	Hs.445242	1	64325760	64326352	64326056	-0.3985	0.042	0	0.095	0	0	-0.158	0.0575	1	-0.4255	0.105	0	0.03	-0.053	0
